   1.9275598e+01   4.6787982e+01   9.6160000e+01  -2.0309250e-02  -1.9744428e-02   2.9629821e-02   3.9230519e-01
   1.9270596e+01   4.6791311e+01   9.5280000e+01  -2.0380138e-02  -2.3546035e-02   4.0044083e-02   4.5518506e-01
   1.9265875e+01   4.6796313e+01   9.5600000e+01  -2.0461381e-02  -1.3436202e-02   4.0164404e-02   6.6825619e-01
   1.9262537e+01   4.6800196e+01   9.5260000e+01  -2.0496393e-02  -7.9833223e-03   3.1697868e-02   7.2230849e-01
   1.9258100e+01   4.6804640e+01   9.5330000e+01  -2.0504130e-02   9.8918396e-03   3.1699592e-02   7.5703247e-01
   1.9256428e+01   4.6809366e+01   9.5410000e+01  -2.0463380e-02   2.7615986e-02   3.1395151e-02   7.8988985e-01
   1.9253930e+01   4.6813814e+01   9.5150000e+01  -2.0402773e-02   3.0533739e-02   4.3116747e-02   4.8364687e-01
   1.9251425e+01   4.6816868e+01   9.5450000e+01  -2.0404936e-02   2.5467243e-02   5.4221892e-02   5.6260809e-01
   1.9276437e+01   4.6624640e+01   9.9210000e+01  -2.2211058e-02   2.9906331e-02   5.0366891e-03   5.2269078e-01
   1.9271715e+01   4.6628814e+01   9.8270000e+01  -2.2086730e-02   3.7907761e-02   2.3550916e-02   2.0956896e-01
   1.9267262e+01   4.6632142e+01   9.8190000e+01  -2.2033230e-02   2.8765391e-02   5.4659579e-02  -3.9122921e-02
   1.9263372e+01   4.6635757e+01   9.7650000e+01  -2.2030773e-02   2.1265240e-02   6.9053960e-02   1.6254678e-01
   1.9258383e+01   4.6639086e+01   9.7510000e+01  -2.2089032e-02   1.9465969e-02   7.7292634e-02   2.5356316e-01
   1.9254768e+01   4.6643258e+01   9.7210000e+01  -2.2106760e-02   3.2868217e-02   8.0159750e-02   4.5818156e-01
   1.9250327e+01   4.6646864e+01   9.6490000e+01  -2.2126174e-02   4.5276951e-02   7.0283166e-02   4.7456665e-01
   1.9246436e+01   4.6650757e+01   9.6510000e+01  -2.2114590e-02   3.2216869e-02   8.4125811e-02   3.5467954e-01
   1.9242544e+01   4.6654641e+01   9.6250000e+01  -2.2102838e-02   4.6933254e-02   7.0947945e-02   5.0246580e-01
   1.9238377e+01   4.6658535e+01   9.5860000e+01  -2.2072761e-02   4.0703255e-02   2.4278200e-02   5.7108296e-01
   1.9235045e+01   4.6662148e+01   9.5680000e+01  -2.1999434e-02   3.6144415e-02   6.0020785e-03   5.7618748e-01
   1.9231711e+01   4.6665473e+01   9.5340000e+01  -2.1928619e-02   2.5657023e-02  -2.2173222e-02   5.5346637e-01
   1.9228376e+01   4.6668537e+01   9.5100000e+01  -2.1853232e-02   1.2601131e-02  -2.8650110e-02   3.6199028e-01
   1.9223934e+01   4.6672978e+01   9.4820000e+01  -2.1772619e-02  -2.1830678e-03  -3.6808105e-02   3.7370225e-01
   1.9220875e+01   4.6676869e+01   9.4870000e+01  -2.1733612e-02  -1.5085426e-02  -3.9477044e-02   4.0114393e-01
   1.9216705e+01   4.6680753e+01   9.4770000e+01  -2.1686354e-02  -1.6808309e-02  -2.9326386e-02   3.8390719e-01
   1.9212272e+01   4.6684367e+01   9.4790000e+01  -2.1652441e-02  -1.4370246e-02  -1.2264771e-02   3.6039407e-01
   1.9208661e+01   4.6687700e+01   9.4660000e+01  -2.1637971e-02  -2.6011662e-02  -9.9374484e-03   4.6949030e-01
   1.9204767e+01   4.6701866e+01   9.4220000e+01  -2.1502518e-02   4.1456501e-02  -1.1190967e-03   3.9326380e-01
   1.9204767e+01   4.6706310e+01   9.3220000e+01  -2.1384696e-02   4.6506398e-02  -4.1205076e-03   4.4981918e-01
