6759	46.71241632	19.03393790	95.780
6760	46.70936613	19.03004150	94.080
6761	46.68908696	19.01921096	97.860
6762	46.68547882	19.01642857	98.080
6763	46.68130430	19.01504552	97.810
6764	46.67797537	19.01366214	97.780
6765	46.67380963	19.01171752	97.830
6766	46.66824956	19.01004863	97.810
6767	46.66269877	19.00921634	97.720
6768	46.65797598	19.00949417	97.610
6769	46.65353118	19.00726339	94.430
6770	46.64964310	19.00255047	94.330
6771	46.81992024	19.25003468	95.030
6772	46.82187037	19.25614913	95.360
6773	46.82353439	19.26114888	95.160
6774	46.82519658	19.26698774	95.190
6775	46.82714744	19.27226458	95.400
6776	46.82880909	19.27809107	95.520
6777	46.82464563	19.28170365	96.000
6778	46.82047651	19.28365130	95.970
6781	46.80908872	19.29171174	98.530
6782	46.80548017	19.29642501	97.780
6783	46.80186363	19.30060048	98.290
6784	46.79853205	19.30198651	99.000
6785	46.79492432	19.30614801	98.510
6786	46.79158695	19.31003521	98.270
6787	46.78964759	19.31615543	98.180
6788	46.78686405	19.31392818	103.240
6789	46.78353490	19.31032340	103.650
6790	46.77964410	19.30837945	102.900
6791	46.77742441	19.30337967	102.360
6792	46.77631102	19.29837235	109.710
6793	46.77353066	19.29864748	102.870
6794	46.77298077	19.29504421	105.610
6795	46.77214410	19.29087670	101.190
6796	46.79019915	19.32253677	98.320
6797	46.79214114	19.32671191	98.710
6798	46.79603436	19.32754423	98.710
6799	46.80047632	19.32837953	98.370
6800	46.78853037	19.32809461	98.480
6801	46.78408641	19.33171222	98.500
6802	46.78019739	19.33281791	98.540
6803	46.77603427	19.33559804	98.160
6804	46.77214448	19.33699133	98.540
6805	46.76880778	19.33309803	98.070
6806	46.76631036	19.33171015	98.120
6807	46.76325517	19.33031947	98.660
6808	46.76159218	19.32614789	101.820
6809	46.76353339	19.31948140	99.450
6810	46.76186294	19.31448538	98.490
6811	46.75742215	19.31310207	98.940
6812	46.75325188	19.31143235	98.530
6813	46.79603414	19.00254287	97.960
6814	46.79186037	19.00337162	95.660
6815	46.78713785	19.00421380	95.220
6816	46.78241542	19.00531774	95.670
6817	46.77797164	19.00587129	98.580
6818	46.77324930	19.00726296	98.350
6819	46.76908438	19.00781605	98.600
6820	46.76491966	19.00893198	98.560
6821	46.76047615	19.01032284	98.640
6822	46.75631075	19.00948809	98.370
6823	46.75158750	19.00837903	98.410
6824	46.74714408	19.01004442	98.280
6825	46.74214280	19.01143511	98.190
6826	46.73769907	19.01226253	98.300
6827	46.73380418	19.01337729	98.140
6828	46.72853354	19.01671680	98.180
6829	46.72408993	19.01810608	98.130
6830	46.71963771	19.02115634	97.940
6831	46.71547265	19.02143314	97.780
6832	46.71158626	19.02087272	97.940
6833	46.70714192	19.01948881	97.920
